"Id","business_id","name","address","city","state","postal_code","latitude","longitude","phone_number",""
"10368","","San Francisco Lox Sandwich","Ferry Plaza Farmers Market","San Francisco","94111","CA","37.7959362","-122.4000032","7075852000","http://www.yelp.com/biz/san-francisco-lox-sandwich-san-francisco"
"10369","","Anna Bakery","715 Clay St","San Francisco","94108","CA","37.7943719","-122.4051192","4159898898","http://www.yelp.com/biz/anna-bakery-san-francisco"
"10370","","New Hong Kong Menu","667 Commercial St","San Francisco","94111","CA","37.7940373","-122.4041573","4153913677","http://www.yelp.com/biz/new-hong-kong-menu-san-francisco"
"10371","","Villa Taverna","27 Hotaling Pl","San Francisco","94111","CA","37.7959892","-122.4028732","4159812333","http://www.yelp.com/biz/villa-taverna-san-francisco"
"10372","","Buckhorn Grill","4 Embarcadero Ctr","San Francisco","94111","CA","37.7950513","-122.3965536","4159891071","http://www.yelp.com/biz/buckhorn-grill-san-francisco"
"10373","","Il Massimo Del Panino","441 Washington St","San Francisco","94111","CA","37.795872","-122.4012754","4158340290","http://www.yelp.com/biz/il-massimo-del-panino-san-francisco"
"10374","","The Toaster Oven","3 Embarcadero Ctr","San Francisco","94111","CA","37.794502","-122.3971803","4154210111","http://www.yelp.com/biz/the-toaster-oven-san-francisco-3"
"10375","","Tommy Toy's Cuisine Chinoise","655 Montgomery St","San Francisco","94111","CA","37.795235","-122.403607","4153974888","http://www.yelp.com/biz/tommy-toys-cuisine-chinoise-san-francisco"
"10376","","Cafe Prague","424 Merchant St","San Francisco","94111","CA","37.7954298","-122.4008393","4156277464","http://www.yelp.com/biz/cafe-prague-san-francisco-2"
"10377","","Tokyo Express Restaurant","660 Sacramento St","San Francisco","94111","CA","37.7938723","-122.4040163","4159563040","http://www.yelp.com/biz/tokyo-express-restaurant-san-francisco"
"10378","","7 Pleasures","554 Commercial St","San Francisco","94111","CA","37.7943992","-122.4022679","4153917362","http://www.yelp.com/biz/7-pleasures-san-francisco"
"10379","","Golden King Vietnamese Restaurant","757 Clay St","San Francisco","94108","CA","37.7942796","-122.4058248","4152176888","http://www.yelp.com/biz/golden-king-vietnamese-restaurant-san-francisco"
"10380","","Alfred's Steakhouse","659 Merchant St","San Francisco","94111","CA","37.794964","-122.4044377","4157817058","http://www.yelp.com/biz/alfreds-steakhouse-san-francisco"
"10381","","Basic Soy","Ferry Building Farmer's Market","San Francisco","94111","CA","37.7959362","-122.4000032","","http://www.yelp.com/biz/basic-soy-san-francisco"
"10382","","McDonald's","235 Front St","San Francisco","94111","CA","37.793917","-122.3989878","4153976333","http://www.yelp.com/biz/mcdonalds-san-francisco-6"
"10383","","Jai Yun","680 Clay St","San Francisco","94111","CA","37.794569","-122.404448","4159817438","http://www.yelp.com/biz/jai-yun-san-francisco-2"
"10384","","Thai Thai Restaurant","653 Clay St","San Francisco","94111","CA","37.7945336","-122.4039936","4154332222","http://www.yelp.com/biz/thai-thai-restaurant-san-francisco"
"10385","","The Holding Company","2 Embarcadero Ctr","San Francisco","94111","CA","37.7950271","-122.3985005","4159860797","http://www.yelp.com/biz/the-holding-company-san-francisco"
"10386","","Embarcadero Center","1 Embarcadero Ctr","San Francisco","94111","CA","37.7950112","-122.3994102","4157720700","http://www.yelp.com/biz/embarcadero-center-san-francisco"
"10387","","Gio's","531 Commercial St","San Francisco","94111","CA","37.7943948","-122.4019582","4153620800","http://www.yelp.com/biz/gios-san-francisco"
"10388","","Sens Restaurant","4 Embarcadero Ctr","San Francisco","94111","CA","37.7950513","-122.3965536","4153620645","http://www.yelp.com/biz/sens-restaurant-san-francisco"
"10389","","Green Bar","3 Embarcadero Ctr","San Francisco","94111","CA","37.7946567","-122.3976086","4156939339","http://www.yelp.com/biz/green-bar-san-francisco"
"10390","","Brew-tal Poodle","245 Market St","San Francisco","94111","CA","37.7928445","-122.3968934","","http://www.yelp.com/biz/brew-tal-poodle-san-francisco"
"10391","","Mercedes Hair of The Dog Cantina","653 Commercial St","San Francisco","94111","CA","37.7940226","-122.4038728","4153918717","http://www.yelp.com/biz/mercedes-hair-of-the-dog-cantina-san-francisco"
"10392","","Lee's Deli","222 Front St","San Francisco","94111","CA","37.7938291","-122.3986182","4154333222","http://www.yelp.com/biz/lees-deli-san-francisco-8"
"10393","","Lee's Deli","550 California St","San Francisco","94104","CA","37.7928641","-122.4036424","4154335505","http://www.yelp.com/biz/lees-deli-san-francisco-15"
"10394","","Morning Brew Cafe","401 Sansome St","San Francisco","94111","CA","37.7940373","-122.4014412","4159864206","http://www.yelp.com/biz/morning-brew-cafe-san-francisco"
"10395","","Boudin Sourdough Bakery & Cafe","4 Embarcadero Center","San Francisco","94111","CA","37.7950513","-122.3965536","4153623330","http://www.yelp.com/biz/boudin-sourdough-bakery-and-cafe-san-francisco"
"10396","","Schroeder's","240 Front St","San Francisco","94111","CA","37.79393676331","-122.39882282557","4154214778","http://www.yelp.com/biz/schroeders-san-francisco"
"10397","","Washington Bakery & Restaurant","733 Washington St","San Francisco","94108","CA","37.7951318","-122.4060512","4153973232","http://www.yelp.com/biz/washington-bakery-and-restaurant-san-francisco"
"10398","","Young's Cafe","601 Kearny St","San Francisco","94108","CA","37.7936226","-122.4046423","4153973455","http://www.yelp.com/biz/youngs-cafe-san-francisco"
"10399","","Orale Orale","113 Sacramento St","San Francisco","94111","CA","37.7944863","-122.3969542","4152919772","http://www.yelp.com/biz/orale-orale-san-francisco"
"10400","","Paisanos","530 Kearny Street","San Francisco","94108","CA","37.7931792","-122.4044014","4159821294","http://www.yelp.com/biz/paisanos-san-francisco"
"10401","","Ottoman","584 Washington St","San Francisco","94111","CA","37.7956554","-122.4029195","4153918228","http://www.yelp.com/biz/ottoman-san-francisco"
"10402","","Sausalito Espresso","655 Montgomery St","San Francisco","94111","CA","37.7951437","-122.4033902","4153913045","http://www.yelp.com/biz/sausalito-espresso-san-francisco-4"
"10403","","Subway","483 Sacramento St","San Francisco","94111","CA","37.793988","-122.4009208","4153999942","http://www.yelp.com/biz/subway-san-francisco-5"
"10404","","Naan-N-Curry","533 Jackson St","San Francisco","94133","CA","37.796212","-122.4045757","4156930499","http://www.yelp.com/biz/naan-n-curry-san-francisco-2"
"10405","","Ziggy's Burgers","21 Drumm St","San Francisco","94111","CA","37.7940118","-122.396526","4153918181","http://www.yelp.com/biz/ziggys-burgers-san-francisco"
"10406","","Sai's Restaurant","505 Washington St","San Francisco","94111","CA","37.795615655714","-122.40190616745","4153623689","http://www.yelp.com/biz/sais-restaurant-san-francisco"
"10407","","New Lotus Garden","626 Grant Avenue","San Francisco","94108","CA","37.7930326","-122.4060109","","http://www.yelp.com/biz/new-lotus-garden-san-francisco"
"10408","","Subway","5 Embarcadero Ctr","San Francisco","94111","CA","37.794331","-122.395811","4159864622","http://www.yelp.com/biz/subway-san-francisco-41"
"10409","","Sushirrito","475 Sansome St","San Francisco","94111","CA","37.7943929","-122.4015535","4153939905","http://www.yelp.com/biz/sushirrito-san-francisco-3"
"10410","","Hong Kee & Kim","91 Drumm St","San Francisco","94111","CA","37.79439","-122.3966021","4159891168","http://www.yelp.com/biz/hong-kee-and-kim-san-francisco"
"10411","","Vanda Siam Restaurant","668 Sacramento St","San Francisco","94111","CA","37.7937146","-122.4040985","4153918988","http://www.yelp.com/biz/vanda-siam-restaurant-san-francisco-2"
"10412","","Good Earth Cafe","835 Kearny St","San Francisco","94108","CA","37.7958287","-122.4050831","4153622822","http://www.yelp.com/biz/good-earth-cafe-san-francisco-2"
"10413","","Oriental Pearl Restaurant","760 Clay St","San Francisco","94108","CA","37.7943666","-122.4056367","4154331817","http://www.yelp.com/biz/oriental-pearl-restaurant-san-francisco"
"10414","","Made in Japan Teriyaki Experience","536 Kearny St","San Francisco","94104","CA","37.7931246","-122.4045367","","http://www.yelp.com/biz/made-in-japan-teriyaki-experience-san-francisco-2"
"10415","","Chinatown","1-99 Cooper Aly","San Francisco","94108","CA","37.7961845397949","-122.405883789062","","http://www.yelp.com/biz/chinatown-san-francisco-4"
"10416","","Dpd Restaurant","901 Kearny St","San Francisco","94133","CA","37.7962373","-122.4051645","4159820471","http://www.yelp.com/biz/dpd-restaurant-san-francisco"
"10417","","The Royal Exchange","301 Sacramento St","San Francisco","94111","CA","37.794125623046995","-122.39901923078","4159561710","http://www.yelp.com/biz/the-royal-exchange-san-francisco"
"10418","","Stanley's Steamers","Drumm & Market","San Francisco","94105","CA","37.7933057","-122.3963112","4159743600","http://www.yelp.com/biz/stanleys-steamers-san-francisco-2"
"10419","","JJ's Cafe","653 Clay St","San Francisco","94111","CA","37.7945336","-122.4039936","4153991988","http://www.yelp.com/biz/jjs-cafe-san-francisco"
"10420","","Penang Garden","728 Washington St","San Francisco","94108","CA","37.7953524","-122.4055345","4152967878","http://www.yelp.com/biz/penang-garden-san-francisco"
"10421","","750 Restaurant & Bar","Hilton","San Francisco","94108","CA","37.795143","-122.404312","4157657878","http://www.yelp.com/biz/750-restaurant-and-bar-san-francisco"
"10422","","Siam Kitchen","668 Sacramento St","San Francisco","94111","CA","37.7937146","-122.4040985","4153918988","http://www.yelp.com/biz/siam-kitchen-san-francisco-2"
"10423","","Garden Restaurant","716 Kearny St","San Francisco","94108","CA","37.7947944","-122.4047441","4159567888","http://www.yelp.com/biz/garden-restaurant-san-francisco"
"10424","","The Bubble Lounge","714 Montgomery St","San Francisco","94111","CA","37.7958565","-122.4033008","4154344204","http://www.yelp.com/biz/the-bubble-lounge-san-francisco"
"10425","","Far East Cafe","631 Grant Ave","San Francisco","94108","CA","37.7930274","-122.4061104","4159823245","http://www.yelp.com/biz/far-east-cafe-san-francisco"
"10426","","The Park Grill","333 Battery St","San Francisco","94111","CA","37.7947445","-122.4005492","4152962933","http://www.yelp.com/biz/the-park-grill-san-francisco"
"10427","","Tao Tao Restaurant-olde chinatown SF","676 Jackson St.","San Francisco","94133","CA","37.7960813","-122.4064672","","http://www.yelp.com/biz/tao-tao-restaurant-olde-chinatown-sf-san-francisco-3"
"10428","","Chinatown Restaurant","774 Washington St","San Francisco","94108","CA","37.7951955","-122.4063813","","http://www.yelp.com/biz/chinatown-restaurant-san-francisco-2"
"10429","","Gaylord India Restaurant","One Embarcadero Ctr","San Francisco","94111","CA","37.7944486970543","-122.399604320526","4153977775","http://www.yelp.com/biz/gaylord-india-restaurant-san-francisco-3"
"10430","","Wexler's Back","565 Commercial St","San Francisco","94111","CA","37.794083","-122.402591","4158749687","http://www.yelp.com/biz/wexlers-back-san-francisco"
"10431","","Elephant & Castle","424 Clay St","San Francisco","94111","CA","37.7950455","-122.4006413","4152683900","http://www.yelp.com/biz/elephant-and-castle-san-francisco"
"10432","","Chili Up","5 Embarcadero Ctr","San Francisco","94111","CA","37.794331","-122.395811","4155760811","http://www.yelp.com/biz/chili-up-san-francisco-3"
"10433","","Fuzio","1 Embarcadero Ctr","San Francisco","94111","CA","37.7950112","-122.3994102","4153927995","http://www.yelp.com/biz/fuzio-san-francisco-2"
"10434","","Subway","653 Kearny St","San Francisco","94108","CA","37.7943426","-122.4049236","4156930333","http://www.yelp.com/biz/subway-san-francisco-25"
"10435","","ABC Bakery Cafe","650 Jackson St","San Francisco","94133","CA","37.7961752","-122.4060971","4159810685","http://www.yelp.com/biz/abc-bakery-cafe-san-francisco-2"
"10436","","Thai Corner Express","545 Sansome St","San Francisco","94111","CA","37.79549","-122.401782","4154332999","http://www.yelp.com/biz/thai-corner-express-san-francisco"
"10437","","Eclipse Restaurant & Lounge","Hyatt Regency San Francisco","San Francisco","94111","CA","37.7950112","-122.3994102","4157881234","http://www.yelp.com/biz/eclipse-restaurant-and-lounge-san-francisco"
"10438","","Fusion Cafe","50 Post St","San Francisco","94104","CA","37.7890063","-122.402881","4159627897","http://www.yelp.com/biz/fusion-cafe-san-francisco"
"10439","","Wah Do Restaurant-olde chinatown SF","615 Jackson St","San Francisco","94133","CA","37.7960909","-122.4055878","","http://www.yelp.com/biz/wah-do-restaurant-olde-chinatown-sf-san-francisco"
"10440","","Pizza Orgasmica","2 Embarcadero Ctr","San Francisco","94111","CA","37.7948047755843","-122.398499250412","4158349600","http://www.yelp.com/biz/pizza-orgasmica-san-francisco-4"
"10441","","Sam Lok","627 Jackson St","San Francisco","94133","CA","37.7960816","-122.4056691","4159818988","http://www.yelp.com/biz/sam-lok-san-francisco"
"10442","","Peninsula Seafood Restaurant","641 Jackson St","San Francisco","94133","CA","37.7960648","-122.4058539","4153988383","http://www.yelp.com/biz/peninsula-seafood-restaurant-san-francisco"
"10443","","Empress of China","838 Grant Ave","San Francisco","94108","CA","37.794825","-122.406084","4154341345","http://www.yelp.com/biz/empress-of-china-san-francisco"
"10444","","Alex Gourmet Burrito","545 Sansome St","San Francisco","94111","CA","37.79549","-122.401782","4153621384","http://www.yelp.com/biz/alex-gourmet-burrito-san-francisco"
"10445","","Pomodoro Gourmet Pizza Catering","240 Kearny St","San Francisco","94104","CA","37.7902485","-122.4039027","4153999210","http://www.yelp.com/biz/pomodoro-gourmet-pizza-catering-san-francisco"
"10446","","Cafe Vente","260 Kearny St","San Francisco","94104","CA","37.7906","-122.403751","","http://www.yelp.com/biz/cafe-vente-san-francisco"
"10447","","Kay Cheung Restaruant","615 Jackson Street","San Francisco","94133","CA","37.7960909","-122.4055878","4159896838","http://www.yelp.com/biz/kay-cheung-restaruant-san-francisco"
"10448","","A-1 Cafe Restaurant","779 Clay St","San Francisco","94108","CA","37.7942667","-122.4060314","4153987918","http://www.yelp.com/biz/a-1-cafe-restaurant-san-francisco-2"
"10449","","Chipotle Mexican Grill","50 California St","San Francisco","94111","CA","37.794314968229","-122.39762576812","4155009511","http://www.yelp.com/biz/chipotle-mexican-grill-san-francisco-10"
"10450","","Bur-Eat-Os No 1","545 Sansome Street Bsmt","San Francisco","94111","CA","37.795491","-122.401765","4153621384","http://www.yelp.com/biz/bur-eat-os-no-1-san-francisco"
"10451","","Jo Hing Noodle House","701-749 Kearny St","San Francisco","94108","CA","37.79457418114951","-122.40486984959101","","http://www.yelp.com/biz/jo-hing-noodle-house-san-francisco"
"10452","","Monte Cristo Cafe","100 Drumm Street","San Francisco","94111","CA","37.7945401","-122.3964822","4153620646","http://www.yelp.com/biz/monte-cristo-cafe-san-francisco-2"
"10453","","Palio Paninoteca","505 Montgomery St","San Francisco","94111","CA","37.794026","-122.4031352","4153626900","http://www.yelp.com/biz/palio-paninoteca-san-francisco-2"
